dataset,Model,Normalization method,R2 Score,CPT KL Divergence,CPT JS Divergence,Number of Parents,entropy,predicted_entropy,BN KL Divergence
phdarticles,deepseek,Normalized,0.8303233197628408,0.007638143257212429,0.001898733060669114,3,0.8803065261685022,0.8644325013681118,0.3857398331891951
pilot,deepseek,Raw,0.3064612897845512,0.4697727706066885,0.14887478348956604,2,0.010148810624392053,0.6668866387792064,-1.0
pilot,deepseek,Normalized,0.33888061184522456,0.49768839911674456,0.14302208676943648,2,0.010148810624392053,0.6930035247305701,9.448529373274681
poultry,deepseek,Raw,0.1537598317234291,0.17611560614082744,0.08838262908583325,2,0.5072411115453654,0.8803135899871467,-1.0
poultry,deepseek,Normalized,0.24756897750545137,0.2712054676667736,0.0798424690045289,2,0.5072411115453654,0.9142130748406455,8.804724818387903
project,deepseek,Raw,0.22456860314339055,0.2564740444306168,0.07851448920030171,2,0.5179333554811753,0.9273674606304092,-1.0
project,deepseek,Normalized,0.256574530492797,0.2622967260460713,0.07593048617041492,2,0.5179333554811753,0.9371020710381645,4.4228412158564
projectmanagement,deepseek,Raw,0.6162255620286643,0.05176778896749456,0.031208224342977573,2,0.6118698620073921,0.7909263518819567,-1.0
projectmanagement,deepseek,Normalized,0.662361802230007,0.10127063963267363,0.027822907411920676,2,0.6118698620073921,0.8111985958499358,1.749973293119787
rainstorm,deepseek,Raw,-0.7651366809590885,0.11585131594286574,0.06734785716121434,2,0.7841400249053891,0.8292800059283957,-1.0
rainstorm,deepseek,Normalized,-0.4726220330153392,0.24023994858573042,0.057267913544288514,2,0.7841400249053891,0.8861315903553798,7.563524483889932
ricci,deepseek,Raw,0.7638958631564114,0.11213688852133177,0.019232701095779646,2,0.6543142329145919,0.7518448614123586,-1.0
ricci,deepseek,Normalized,0.813975973394237,0.05567192392369791,0.01648237189351913,2,0.6543142329145919,0.7427343958649011,0.3685783717444282
rockburst,deepseek,Raw,0.5540753045555844,0.16158364450646545,0.02345816353350016,2,0.847005392515269,0.5394179491528408,
rockburst,deepseek,Normalized,0.4437067409938952,0.11029035088966668,0.02381810208552139,2,0.847005392515269,0.4854607607459134,
rockburst,deepseek,Raw,0.18208904045938745,-0.08404601631572359,0.07166671383549097,3,0.6650367582914858,0.8508687724612282,-1.0
rockburst,deepseek,Normalized,0.4260590693672952,0.1936856726664238,0.05109544814669832,3,0.6650367582914858,0.8341408237554401,1.2212107653532627
ropesegment,deepseek,Raw,-0.036075684207449665,0.9004930297563053,0.18950439106387307,2,0.01364420583658793,0.4611399332489547,-1.0
ropesegment,deepseek,Normalized,-0.035831469463935894,0.8943003823886838,0.18952352869737088,2,0.01364420583658793,0.4486210203628713,10.083511968049798
sallyclark,deepseek,Raw,0.26794287845593645,0.9247256155952893,0.12382178926815784,2,0.15786272127118284,0.572759060363279,-1.0
sallyclark,deepseek,Normalized,0.4945657974576131,0.31768036390988136,0.09015355780586193,2,0.15786272127118284,0.612445449505836,1.096147837003588
adversarialbehavior,deepseek-inoneprompt,Raw,-0.2983728813559323,0.7984729769375715,0.14169330927131452,2,0.3673877953948086,0.4413655344458336,-1.0
adversarialbehavior,deepseek-inoneprompt,Normalized,-0.2983728813559323,0.7984729769375715,0.14169330927131452,2,0.3673877953948086,0.4413655344458336,3.3547827126623186
agropastoral2,deepseek-inoneprompt,Raw,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,deepseek-inoneprompt,Normalized,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,deepseek-inoneprompt,Raw,0.014407978090816731,0.5491732982590097,0.1471485613061866,3,0.47683545987490206,0.8288729043825885,
agropastoral2,deepseek-inoneprompt,Normalized,0.014408165009573981,0.5489827267669015,0.147157421001748,3,0.47683545987490206,0.8289364651573031,
agropastoral2,deepseek-inoneprompt,Raw,0.5123458796213991,0.3654523635763591,0.10694998925442291,5,0.4104169297997393,0.6180973138475979,-1.0
agropastoral2,deepseek-inoneprompt,Normalized,0.5123458796213991,0.3654523635763591,0.10694998925442291,5,0.4104169297997393,0.6180973138475979,3.9524881846974034
agropastoral3,deepseek-inoneprompt,Raw,0.0,0.23191057822990954,0.0616304152282932,2,0.6654237508323884,1.0,
agropastoral3,deepseek-inoneprompt,Normalized,0.0,0.23191057822990954,0.0616304152282932,2,0.6654237508323884,1.0,
agropastoral3,deepseek-inoneprompt,Raw,-0.2612340308697889,1.1213938817555826,0.1780374838814095,3,0.4930901446809224,0.7939547184755689,
agropastoral3,deepseek-inoneprompt,Normalized,-0.23443669167262704,0.6654973052933875,0.16899561805692756,3,0.4930901446809224,0.8181379611647527,
agropastoral3,deepseek-inoneprompt,Raw,0.4064798910536337,0.4212848979747339,0.12081098115918844,5,0.4839243362005122,0.6868868748890017,-1.0
agropastoral3,deepseek-inoneprompt,Normalized,0.4064798910536337,0.4212848979747339,0.12081098115918844,5,0.4839243362005122,0.6868868748890017,4.7571675844809125
agropastoral4,deepseek-inoneprompt,Raw,-0.08304447012274618,0.30162939713499737,0.08126030224809942,2,0.6008808424806263,0.92072509907243,
agropastoral4,deepseek-inoneprompt,Normalized,-0.08304447012274618,0.30162939713499737,0.08126030224809942,2,0.6008808424806263,0.92072509907243,
agropastoral4,deepseek-inoneprompt,Raw,-0.3692196520051363,0.7165844105627098,0.17844289669196076,3,0.5052091355242566,0.8002612362970251,
agropastoral4,deepseek-inoneprompt,Normalized,-0.36921961039246987,0.716544390549367,0.17844298354652188,3,0.5052091355242566,0.8002745840597152,
agropastoral4,deepseek-inoneprompt,Raw,-0.07146714099672846,0.9537846183475412,0.24691918965765614,5,0.35001154124480777,0.6783588974611053,-1.0
agropastoral4,deepseek-inoneprompt,Normalized,-0.07146714099672846,0.9537846183475412,0.24691918965765614,5,0.35001154124480777,0.6783588974611053,9.145618877239597
algal1,deepseek-inoneprompt,Raw,0.1270779460657553,0.11497328250535502,0.026592740484125563,2,0.8291538174707366,0.824947157204251,
algal1,deepseek-inoneprompt,Normalized,0.1270779460657553,0.11497328250535502,0.026592740484125563,2,0.8291538174707366,0.824947157204251,
algal1,deepseek-inoneprompt,Raw,-0.1100000000000001,0.0001106659588989119,2.7620218002234005e-05,3,0.9182238168441618,0.9182951128269234,-1.0
algal1,deepseek-inoneprompt,Normalized,-0.1100000000000001,0.0001106659588989119,2.7620218002234005e-05,3,0.9182238168441618,0.9182951128269234,0.4627369927946583
algalactivity1,deepseek-inoneprompt,Raw,-1.2723315680079819,1.096656398008709,0.08461290578870002,2,0.8121970856212749,0.7769210322111626,-1.0
algalactivity1,deepseek-inoneprompt,Normalized,-1.0644832141669438,0.2908594008294774,0.06913852844751531,2,0.8121970856212749,0.8223755776657082,1.759116041599437
algalactivity2,deepseek-inoneprompt,Raw,-0.5927604894509015,0.2758531206867303,0.06566004278906884,2,0.7645516957579964,0.7409303129013657,-1.0
algalactivity2,deepseek-inoneprompt,Normalized,-0.5927604894509015,0.2758531206867303,0.06566004278906884,2,0.7645516957579964,0.7409303129013657,1.3767337159143234
algorithms3,deepseek-inoneprompt,Raw,0.3432213777886738,0.07274783385627187,0.019191283653142724,2,0.8424499252474187,0.9703227248076731,-1.0
algorithms3,deepseek-inoneprompt,Normalized,0.3432213777886738,0.07274783385627187,0.019191283653142724,2,0.8424499252474187,0.9703227248076731,0.23705330446238554
algorithms4,deepseek-inoneprompt,Raw,-0.33589133797370496,0.1313799605140017,0.03225585303672294,2,0.8666997688646867,0.9571401517971564,-1.0
algorithms4,deepseek-inoneprompt,Normalized,-0.33589133797370496,0.1313799605140017,0.03225585303672294,2,0.8666997688646867,0.9571401517971564,0.4130891176424699
APSsystem,deepseek-inoneprompt,Raw,0.7092876272427682,0.11941331394956431,0.03469399657067199,2,0.5150297931074775,0.7272029519016032,-1.0
APSsystem,deepseek-inoneprompt,Normalized,0.7092876272427682,0.11941331394956431,0.03469399657067199,2,0.5150297931074775,0.7272029519016032,1.022867675077709
fake_asia,deepseek-inoneprompt,Raw,0.9465132473389263,0.030757203366182706,0.00698732243413205,2,0.3788367296129292,0.3205194406626123,-1.0
fake_asia,deepseek-inoneprompt,Normalized,0.9465132473389263,0.030757203366182706,0.00698732243413205,2,0.3788367296129292,0.3205194406626123,0.32450403067695577
augmenting,deepseek-inoneprompt,Raw,-0.28496229260935113,0.5806585926810247,0.12792930589467147,2,0.44865084408561495,0.5556235419722639,
augmenting,deepseek-inoneprompt,Normalized,-0.28496229260935113,0.5806585926810247,0.12792930589467147,2,0.44865084408561495,0.5556235419722639,
augmenting,deepseek-inoneprompt,Raw,-2.468831008517469e-06,0.2100519735710485,0.055159831382002825,3,0.7623848663409786,0.9179621399872385,-1.0
augmenting,deepseek-inoneprompt,Normalized,0.0,0.20905147323748005,0.05518464712474215,3,0.7623848663409786,0.9182958340544897,1.6126732870716611
bank,deepseek-inoneprompt,Raw,0.4965053813939342,0.06848260708931125,0.018391887725964225,2,0.8048600329537507,0.8735562504563908,
bank,deepseek-inoneprompt,Normalized,0.4965053813939342,0.06848260708931125,0.018391887725964225,2,0.8048600329537507,0.8735562504563908,
bank,deepseek-inoneprompt,Raw,-1.173157437861505e-08,0.47644880927049804,0.13552035403096524,4,0.5830516520919519,0.8112781244591328,-1.0
bank,deepseek-inoneprompt,Normalized,-1.173157437861505e-08,0.47644880927049804,0.13552035403096524,4,0.5830516520919519,0.8112781244591328,0.6787677563251129
bankruptcy,deepseek-inoneprompt,Raw,-7.390438247011952,0.7416689118627383,0.14824757491513713,2,0.9093156035505554,0.5477156397787999,
bankruptcy,deepseek-inoneprompt,Normalized,-7.390438247011952,0.7416689118627383,0.14824757491513713,2,0.9093156035505554,0.5477156397787999,
bankruptcy,deepseek-inoneprompt,Raw,-1.8626552636937488,0.69892297947642,0.17601932454007826,3,0.7311463982937698,0.7243108523788024,-1.0
bankruptcy,deepseek-inoneprompt,Normalized,-1.8626552636937488,0.69892297947642,0.17601932454007826,3,0.7311463982937698,0.7243108523788024,6.4628928965415975
beatles,deepseek-inoneprompt,Raw,0.25,3.5455067507472577,0.11246702847672416,2,0.2,0.0,-1.0
beatles,deepseek-inoneprompt,Normalized,0.25,3.5455067507472577,0.11246702847672416,2,0.2,0.0,16.799672093834815
blockchain,deepseek-inoneprompt,Raw,-0.08313559179414676,0.3610310510851304,0.09450169184688438,2,0.5400939886252182,0.7736569026460786,-1.0
blockchain,deepseek-inoneprompt,Normalized,-0.08313559179414676,0.3610310510851304,0.09450169184688438,2,0.5400939886252182,0.7736569026460786,1.9849083178492182
BOPfailure1,deepseek-inoneprompt,Raw,-0.32127266331435655,1.125265379589446,0.24208915757251728,2,0.03282352095311872,0.8057315444904911,-1.0
BOPfailure1,deepseek-inoneprompt,Normalized,-0.3134938148825017,0.9909658800595739,0.2410981573004539,2,0.03282352095311872,0.8133073020662487,13.58582635839683
BOPfailure2,deepseek-inoneprompt,Raw,-0.0679723510574477,1.0451316522114797,0.2224007074367998,2,0.008856952201363984,0.9565208769427509,-1.0
BOPfailure2,deepseek-inoneprompt,Normalized,-0.0679723510574477,1.0451316522114797,0.2224007074367998,2,0.008856952201363984,0.9565208769427509,27.9745644792338
BOPfailure3,deepseek-inoneprompt,Raw,-0.12318641622613513,0.765811386938193,0.22073766280548016,2,0.01831108684160839,0.8742074329142528,-1.0
BOPfailure3,deepseek-inoneprompt,Normalized,-0.12318641622613513,0.765811386938193,0.22073766280548016,2,0.01831108684160839,0.8742074329142528,17.124923364733895
chds,deepseek-inoneprompt,Raw,0.30900438786230744,0.11277342417598328,0.028085554323111214,2,0.768144034678592,0.8745152819683555,
chds,deepseek-inoneprompt,Normalized,0.30900438786230744,0.11277342417598328,0.028085554323111214,2,0.768144034678592,0.8745152819683555,
chds,deepseek-inoneprompt,Raw,-0.07641791044776092,0.06957813656036804,0.01555044541632132,3,0.8874922350438328,0.793530545886432,-1.0
chds,deepseek-inoneprompt,Normalized,-0.07641791044776092,0.06957813656036804,0.01555044541632132,3,0.8874922350438328,0.793530545886432,0.3198956128422744
conasense,deepseek-inoneprompt,Raw,-0.9159018182071692,0.17053202474855358,0.04231647594087748,3,0.853722060478103,0.828943511251926,
conasense,deepseek-inoneprompt,Normalized,-0.9159009467505119,0.17037810162031228,0.04232063168076931,3,0.853722060478103,0.8289948488007338,
conasense,deepseek-inoneprompt,Raw,0.4201870940832986,0.22970724109920504,0.0673844378236047,4,0.6406413955118508,0.7711576726357615,-1.0
conasense,deepseek-inoneprompt,Normalized,0.4201870940832986,0.22970724109920504,0.0673844378236047,4,0.6406413955118508,0.7711576726357615,0.9207888725190658
concrete3,deepseek-inoneprompt,Raw,0.1696352841391009,0.2232986102341635,0.05675856749679665,2,0.5857291145041132,0.7438591306835556,
concrete3,deepseek-inoneprompt,Normalized,0.1696352841391009,0.2232986102341635,0.05675856749679665,2,0.5857291145041132,0.7438591306835556,
concrete3,deepseek-inoneprompt,Raw,-1.4515729502105525,0.8968657981191063,0.19688214291487668,3,0.6726171334888515,0.7947417833661821,
concrete3,deepseek-inoneprompt,Normalized,-1.4515729502105525,0.8968657981191063,0.19688214291487668,3,0.6726171334888515,0.7947417833661821,
concrete3,deepseek-inoneprompt,Raw,0.0,0.07044411424007674,0.016712429384857612,5,0.7219280948873623,0.6986666033765739,-1.0
concrete3,deepseek-inoneprompt,Normalized,0.0,0.07044411424007674,0.016712429384857612,5,0.7219280948873623,0.6986666033765739,1.111331858559807
concrete4,deepseek-inoneprompt,Raw,0.30408876104376403,0.12808705386273714,0.03325772375071887,2,0.7216668175851716,0.8670879977508891,
concrete4,deepseek-inoneprompt,Normalized,0.30408876104376403,0.12808705386273714,0.03325772375071887,2,0.7216668175851716,0.8670879977508891,
concrete4,deepseek-inoneprompt,Raw,-1.3951789627465305,1.5567885964373671,0.3422309459334149,3,0.48527571430355554,0.7737456957582142,
concrete4,deepseek-inoneprompt,Normalized,-1.3951789627465305,1.5567885964373671,0.3422309459334149,3,0.48527571430355554,0.7737456957582142,
concrete4,deepseek-inoneprompt,Raw,0.12019230769230749,0.09607866258733797,0.025905454311306662,5,0.6825279638017293,0.7155407384078147,-1.0
concrete4,deepseek-inoneprompt,Normalized,0.12019230769230749,0.09607866258733797,0.025905454311306662,5,0.6825279638017293,0.7155407384078147,1.8111978202694454
concrete5,deepseek-inoneprompt,Raw,-149.06249999999991,0.9513465083800392,0.16233859691215152,2,0.9953784388202257,0.28639695711595625,
concrete5,deepseek-inoneprompt,Normalized,-149.06249999999991,0.9513465083800392,0.16233859691215152,2,0.9953784388202257,0.28639695711595625,
concrete5,deepseek-inoneprompt,Raw,0.40717648555795893,0.2183664633782666,0.058844637215814684,3,0.6099844869316087,0.7167005113467373,
concrete5,deepseek-inoneprompt,Normalized,0.40717648555795893,0.2183664633782666,0.058844637215814684,3,0.6099844869316087,0.7167005113467373,
concrete5,deepseek-inoneprompt,Raw,-0.09214354995150353,0.19406020073392768,0.052259302771361316,5,0.6545140749134422,0.7111425629705406,-1.0
concrete5,deepseek-inoneprompt,Normalized,-0.09214354995150353,0.19406020073392768,0.052259302771361316,5,0.6545140749134422,0.7111425629705406,1.3631494540762474
concrete6,deepseek-inoneprompt,Raw,0.0,0.10988833805385126,0.028255890229608054,2,0.8414646362081757,1.0,
concrete6,deepseek-inoneprompt,Normalized,0.0,0.10988833805385126,0.028255890229608054,2,0.8414646362081757,1.0,
concrete6,deepseek-inoneprompt,Raw,0.696917808219178,0.15701516069918445,0.03679548029623887,3,0.6937094643756984,0.7167005113467373,
concrete6,deepseek-inoneprompt,Normalized,0.696917808219178,0.15701516069918445,0.03679548029623887,3,0.6937094643756984,0.7167005113467373,
concrete6,deepseek-inoneprompt,Raw,0.09615384615384659,0.12665271432355202,0.026471365063040198,5,0.6891013796842052,0.6710807365989868,-1.0
concrete6,deepseek-inoneprompt,Normalized,0.09615384615384659,0.12665271432355202,0.026471365063040198,5,0.6891013796842052,0.6710807365989868,0.42141384866279574
concrete7,deepseek-inoneprompt,Raw,-2114.999999999996,0.8600099359833819,0.14722211210076003,2,0.9997114417528099,0.28639695711595625,
concrete7,deepseek-inoneprompt,Normalized,-2114.999999999996,0.8600099359833819,0.14722211210076003,2,0.9997114417528099,0.28639695711595625,
concrete7,deepseek-inoneprompt,Raw,0.4371455576559544,0.12852454538497124,0.030212026379002638,3,0.7570692200234816,0.7792389303042319,
concrete7,deepseek-inoneprompt,Normalized,0.4371455576559544,0.12852454538497124,0.030212026379002638,3,0.7570692200234816,0.7792389303042319,
concrete7,deepseek-inoneprompt,Raw,-0.416592959490536,0.3999614763108724,0.08069762632389935,5,0.6439823303573559,0.6254612543241052,-1.0
concrete7,deepseek-inoneprompt,Normalized,-0.416592959490536,0.3999614763108724,0.08069762632389935,5,0.6439823303573559,0.6254612543241052,2.1669763305923815
constructionproductivity,deepseek-inoneprompt,Raw,-1.237054586145316,0.25263409418006777,0.056655953291341245,2,0.8604343319286353,0.8083097091278466,-1.0
constructionproductivity,deepseek-inoneprompt,Normalized,-1.237054586145316,0.25263409418006777,0.056655953291341245,2,0.8604343319286353,0.8083097091278466,2.8534488499005914
corrosion,deepseek-inoneprompt,Raw,0.0016251053352261957,0.32491006838775255,0.07387128726263928,2,0.6255747847909878,0.7626657596847127,
corrosion,deepseek-inoneprompt,Normalized,0.0016251053352261957,0.32491006838775255,0.07387128726263928,2,0.6255747847909878,0.7626657596847127,
corrosion,deepseek-inoneprompt,Raw,-0.3781626122342163,0.6198878813193706,0.14197851659999694,3,0.5970752344902334,0.7200788831136365,
corrosion,deepseek-inoneprompt,Normalized,-0.3781625955115786,0.6198747168412974,0.14197941534497915,3,0.5970752344902334,0.7200832738250478,
corrosion,deepseek-inoneprompt,Raw,-0.6965346402944492,1.730452305331991,0.29862550332355153,4,0.41697334887893556,0.6457677038890807,-1.0
corrosion,deepseek-inoneprompt,Normalized,-0.6965346402944492,1.730452305331991,0.29862550332355153,4,0.41697334887893556,0.6457677038890807,9.744600769116708
covidfear,deepseek-inoneprompt,Raw,0.0,0.20750437129040156,0.058151244342718865,2,0.7006344637607687,1.0,
covidfear,deepseek-inoneprompt,Normalized,0.0,0.20750437129040156,0.058151244342718865,2,0.7006344637607687,1.0,
covidfear,deepseek-inoneprompt,Raw,0.2983669650675308,0.24017930832374446,0.05926972624822976,3,0.670320341796964,0.7939060917404688,-1.0
covidfear,deepseek-inoneprompt,Normalized,0.29838561402630326,0.2401266504113392,0.059270144997111036,3,0.670320341796964,0.7939118780205862,1.7963851531714672
covidrisk,deepseek-inoneprompt,Raw,-0.7810601879759855,0.5496262409231387,0.1329577956737657,2,0.5841477563699963,0.8367648270587906,-1.0
covidrisk,deepseek-inoneprompt,Normalized,-0.7810601879759855,0.5496262409231387,0.1329577956737657,2,0.5841477563699963,0.8367648270587906,4.2015530071924
criminal3,deepseek-inoneprompt,Raw,0.3900327903221499,1.5640140320238707,0.09110748481571719,2,0.27612811136460413,0.5241286862407594,-1.0
criminal3,deepseek-inoneprompt,Normalized,0.3900327903221499,1.5640140320238707,0.09110748481571719,2,0.27612811136460413,0.5241286862407594,0.7018250595909348
criminal4,deepseek-inoneprompt,Raw,0.44422951248202835,0.7283029662558687,0.09482574014777051,2,0.21192220675778012,0.5892708247206653,-1.0
criminal4,deepseek-inoneprompt,Normalized,0.44422951248202835,0.7283029662558687,0.09482574014777051,2,0.21192220675778012,0.5892708247206653,1.1092307427213977
curacao1,deepseek-inoneprompt,Raw,0.4949043635501794,0.2698360089430923,0.07663730823094565,2,0.3374852243538178,0.7328831230704095,
curacao1,deepseek-inoneprompt,Normalized,0.4949043635501794,0.2698360089430923,0.07663730823094565,2,0.3374852243538178,0.7328831230704095,
curacao1,deepseek-inoneprompt,Raw,-3.317335746619145e+30,0.043068560399200546,0.010681858713942824,3,0.9182624971143587,0.885445525018047,-1.0
curacao1,deepseek-inoneprompt,Normalized,-3.317329977400413e+30,0.04286848034249294,0.010681838702811029,3,0.9182624971143587,0.8855122638314972,1.4022772374357082
curacao2,deepseek-inoneprompt,Raw,0.3955574354945919,0.1878400828502101,0.045262275374072604,2,0.636123660976369,0.7032725519138879,
curacao2,deepseek-inoneprompt,Normalized,0.3955574354945919,0.1878400828502101,0.045262275374072604,2,0.636123660976369,0.7032725519138879,
curacao2,deepseek-inoneprompt,Raw,-1.0096626769838289e+30,0.014147348077938316,0.0034501964236840614,3,0.9182624971143587,0.9081174286348054,-1.0
curacao2,deepseek-inoneprompt,Normalized,-1.0096569077650972e+30,0.013947268021230707,0.003450176412552265,3,0.9182624971143587,0.9081841674482557,0.7189775258798479
curacao3,deepseek-inoneprompt,Raw,0.5706974855772409,0.16822636305137847,0.046154111373488106,2,0.48012464587157383,0.7162763105706491,
curacao3,deepseek-inoneprompt,Normalized,0.5706974855772409,0.16822636305137847,0.046154111373488106,2,0.48012464587157383,0.7162763105706491,
curacao3,deepseek-inoneprompt,Raw,0.0,0.12037729678462614,0.02371667949563959,3,0.9182624971143586,0.8535519231440865,-1.0
curacao3,deepseek-inoneprompt,Normalized,0.0,0.12012719671374163,0.023716654481724844,3,0.9182624971143586,0.8536353466608992,1.6871286434327515
diabetes,deepseek-inoneprompt,Raw,0.4236652521991682,0.043814605258400724,0.010839503341164989,2,0.8930371136826609,0.8648662001514839,-1.0
diabetes,deepseek-inoneprompt,Normalized,0.4236652521991682,0.043814605258400724,0.010839503341164989,2,0.8930371136826609,0.8648662001514839,0.3912868811615458
disputed1,deepseek-inoneprompt,Raw,0.35944700460829504,2.262736637240767,0.09858146565550648,2,0.14058780412565,0.22575490790768313,-1.0
disputed1,deepseek-inoneprompt,Normalized,0.35944700460829504,2.262736637240767,0.09858146565550648,2,0.14058780412565,0.22575490790768313,7.645719907582544
drainage,deepseek-inoneprompt,Raw,-0.93022920682581,1.3920825384894815,0.1666596577091059,2,0.5084211161663673,0.4349868753830463,-1.0
drainage,deepseek-inoneprompt,Normalized,-0.93022920682581,1.3920825384894815,0.1666596577091059,2,0.5084211161663673,0.4349868753830463,16.255054551920338
dustexplosion,deepseek-inoneprompt,Raw,-0.8562046742337843,1.1842541679788776,0.13025175377757972,2,0.6237939996062709,0.6401851334140173,
dustexplosion,deepseek-inoneprompt,Normalized,-0.8562046742337843,1.1842541679788776,0.13025175377757972,2,0.6237939996062709,0.6401851334140173,
dustexplosion,deepseek-inoneprompt,Raw,-0.08013472868217075,1.351263184495649,0.23951844518209628,4,0.3263961707843471,0.5635714258222583,
dustexplosion,deepseek-inoneprompt,Normalized,-0.08013472868217075,1.351263184495649,0.23951844518209628,4,0.3263961707843471,0.5635714258222583,
dustexplosion,deepseek-inoneprompt,Raw,0.0,0.19095416202114482,0.056681140558581436,5,0.6559235959644065,0.7219280948873623,-1.0
dustexplosion,deepseek-inoneprompt,Normalized,0.0,0.19095416202114482,0.056681140558581436,5,0.6559235959644065,0.7219280948873623,17.760821138421854
ecosystem,deepseek-inoneprompt,Raw,0.0,0.1173109348797863,0.030564844140040893,2,0.830756092190666,1.0,
ecosystem,deepseek-inoneprompt,Normalized,0.0,0.1173109348797863,0.030564844140040893,2,0.830756092190666,1.0,
ecosystem,deepseek-inoneprompt,Raw,0.47229899421713717,0.483235823316237,0.13495907721872813,3,0.23834547932844954,0.6996377014727903,-1.0
ecosystem,deepseek-inoneprompt,Normalized,0.4722990222710386,0.48319324883395753,0.1349598293280444,3,0.23834547932844954,0.6996519012203328,3.5466350495113512
electricvehicle,deepseek-inoneprompt,Raw,-1.017017436442408,1.700567973463578,0.21607570724359915,2,0.39129909697651294,0.5742042556094239,-1.0
electricvehicle,deepseek-inoneprompt,Normalized,-1.017017436442408,1.700567973463578,0.21607570724359915,2,0.39129909697651294,0.5742042556094239,17.52729901048048
electrolysis,deepseek-inoneprompt,Raw,-0.011565326021569122,0.5014901936092576,0.11042516396414621,2,0.39671556945534575,0.5911368151570526,-1.0
electrolysis,deepseek-inoneprompt,Normalized,-0.011565326021569122,0.5014901936092576,0.11042516396414621,2,0.39671556945534575,0.5911368151570526,5.804131135734883
emergency,deepseek-inoneprompt,Raw,0.47079238549013824,0.41825978091291405,0.09876643564736715,2,0.010641792825172235,0.32735738891613064,-1.0
emergency,deepseek-inoneprompt,Normalized,0.47079238549013824,0.41825978091291405,0.09876643564736715,2,0.010641792825172235,0.32735738891613064,3.23015303950666
engines,deepseek-inoneprompt,Raw,-1.319840740714462,1.5151679474323845,0.3385722779266435,2,0.14826147685929322,0.6142046396731556,-1.0
engines,deepseek-inoneprompt,Normalized,-1.319840740714462,1.5151679474323845,0.3385722779266435,2,0.14826147685929322,0.6142046396731556,11.523013027257155
enrollment,deepseek-inoneprompt,Raw,0.0,0.01665466634946794,0.004181099748839113,2,0.9759723949639902,1.0,
enrollment,deepseek-inoneprompt,Normalized,0.0,0.01665466634946794,0.004181099748839113,2,0.9759723949639902,1.0,
enrollment,deepseek-inoneprompt,Raw,-0.4981693849784239,0.21244725670580708,0.053246030561906715,3,0.8192418735184396,0.8318729859991362,
enrollment,deepseek-inoneprompt,Normalized,-0.4981693849784239,0.21244725670580708,0.053246030561906715,3,0.8192418735184396,0.8318729859991362,
enrollment,deepseek-inoneprompt,Raw,-0.3064559717327249,0.352226877076676,0.08418608884188698,5,0.6229674220301306,0.6780831565162418,-1.0
enrollment,deepseek-inoneprompt,Normalized,-0.3064559717327249,0.352226877076676,0.08418608884188698,5,0.6229674220301306,0.6780831565162418,1.59400154446006
firealarm,deepseek-inoneprompt,Raw,0.8652047760390392,0.06711546420655518,0.017125167341951106,2,0.338480769723441,0.37185522722637965,
firealarm,deepseek-inoneprompt,Normalized,0.8652047760390392,0.06711546420655518,0.017125167341951106,2,0.338480769723441,0.37185522722637965,
firealarm,deepseek-inoneprompt,Raw,0.029433971853468632,0.4424908008431943,0.08339275649602149,3,0.6165882516914816,0.4970470900406208,-1.0
firealarm,deepseek-inoneprompt,Normalized,0.029433971853468632,0.4424908008431943,0.08339275649602149,3,0.6165882516914816,0.4970470900406208,1.6286251754313608
firerisk,deepseek-inoneprompt,Raw,0.7232692063702463,0.26070198883200996,0.028838621584359916,2,0.5295839105746594,0.5529210656335494,-1.0
firerisk,deepseek-inoneprompt,Normalized,0.7232692063702463,0.26070198883200996,0.028838621584359916,2,0.5295839105746594,0.5529210656335494,4.821071808703322
foodallergy1,deepseek-inoneprompt,Raw,0.392383996970878,0.22544139013093506,0.06104508959571763,2,0.520583894242309,0.7330670461479944,-1.0
foodallergy1,deepseek-inoneprompt,Normalized,0.392383996970878,0.22544139013093506,0.06104508959571763,2,0.520583894242309,0.7330670461479944,1.2279080349587688
foodallergy2,deepseek-inoneprompt,Raw,0.5210637348981013,0.1970651525579846,0.05114265555098988,2,0.5155903844077402,0.600296132539703,-1.0
foodallergy2,deepseek-inoneprompt,Normalized,0.5210637348981013,0.1970651525579846,0.05114265555098988,2,0.5155903844077402,0.600296132539703,1.4523995065231028
foodallergy3,deepseek-inoneprompt,Raw,0.3112430669716417,0.2838761197598862,0.06295649881291515,2,0.5674678862422566,0.7631740787255236,-1.0
foodallergy3,deepseek-inoneprompt,Normalized,0.3112430669716417,0.2838761197598862,0.06295649881291515,2,0.5674678862422566,0.7631740787255236,1.8878203776648996
fundraising,deepseek-inoneprompt,Raw,-0.6524181462762988,0.5108943665584708,0.11738548496945723,2,0.583968513945758,0.7584940760874879,-1.0
fundraising,deepseek-inoneprompt,Normalized,-0.6524181462762988,0.5108943665584708,0.11738548496945723,2,0.583968513945758,0.7584940760874879,2.345455595885376
gasexplosion,deepseek-inoneprompt,Raw,-0.541394654177656,0.46786712428076915,0.11644052988309035,2,0.5778287636877568,0.7354958156429238,-1.0
gasexplosion,deepseek-inoneprompt,Normalized,-0.541394654177656,0.46786712428076915,0.11644052988309035,2,0.5778287636877568,0.7354958156429238,6.707661831461713
